timestamp,scan_index,absolute_frequency_mhz,offset_frequency_mhz,start_frequency_mhz,end_frequency_mhz,bandwidth_khz,bandwidth_bins,avg_power_db,peak_power_db
1777950077.156619,3,99.93372039794922,-0.06627960205078125,99.92987976074218,99.93392639160156,5.4473876953125,24,67.16053948769799,69.5681236834
1777950077.156619,3,100.25121154785157,0.2512115478515625,100.24882202148437,100.25402221679687,5.2001953125,15,66.84358172234334,68.83771000002534
1777950077.156619,3,100.29653930664062,0.296539306640625,100.25629272460938,100.3338836669922,77.5909423828125,1810,68.28421394240233,75.2294447884576
1777950077.156619,3,100.34172973632812,0.341729736328125,100.34081420898437,100.34245300292969,1.6387939453125,9,66.708660570735,67.7384287616942
1777950077.320522,4,99.86624603271484,-0.13375396728515626,99.86363220214844,99.86556396484374,4.5684814453125,5,66.37177550699225,68.62264890032307
1777950077.320522,4,99.90356750488282,-0.0964324951171875,99.87037048339843,99.93338623046876,63.0157470703125,947,67.3284083537797,72.54109929752426
1777950077.320522,4,99.93712158203125,-0.06287841796875,99.93433837890625,99.93925476074219,4.9163818359375,22,66.76655733890321,71.57828576361709
1777950077.320522,4,100.29770202636719,0.2977020263671875,100.26717834472656,100.32844543457031,61.26708984375,2338,68.67926885963215,77.98527707146695
1777950077.477851,5,99.9021209716797,-0.0978790283203125,99.86235046386719,99.93590393066407,73.553466796875,792,67.26004254624372,73.3212142713246
1777950077.477851,5,99.93940124511718,-0.0605987548828125,99.93689270019532,99.94115905761718,4.266357421875,12,66.76230387383036,68.04216491894121
1777950077.477851,5,100.29893798828125,0.29893798828125,100.26983337402343,100.32202758789063,52.1942138671875,2187,69.24220503775845,78.33757848146253
1777950077.477851,5,100.324755859375,0.324755859375,100.32412414550781,100.32671508789062,2.5909423828125,11,67.17071238594167,68.27203038722143
1777950077.634125,6,99.86145324707032,-0.1385467529296875,99.86002502441406,99.86242370605468,2.398681640625,10,66.79705173960758,68.05218735036685
1777950077.634125,6,99.9009765625,-0.0990234375,99.86388854980468,99.93718566894532,73.297119140625,883,67.57834808959264,72.23022222150938
1777950077.634125,6,99.94068298339843,-0.0593170166015625,99.93908081054687,99.94215698242188,3.076171875,18,67.05744770667545,68.87724787059086
1777950077.634125,6,100.25776844024658,0.2577684402465821,100.23910827636719,100.24183654785156,11.2884521484375,20,66.88300005812117,69.87806085801549
1777950077.634125,6,100.29627380371093,0.2962738037109375,100.26322326660156,100.33219909667969,68.975830078125,1605,68.37086016950133,74.5381104949551
